PID,B,L,H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
6082,33.31092101,130.292769,24.451,57696.984,-47280.31,2,5030,23,29
6083,33.31092292,130.2927721,24.445,57697.57,-47279.501,2,5030,23,29
6084,33.31092467,130.2927754,24.44,57698.103,-47278.654,2,5030,23,29
6085,33.31092619,130.2927788,24.435,57698.569,-47277.77,2,5030,23,29
6086,33.31092748,130.2927824,24.431,57698.961,-47276.851,2,5030,23,29
6087,33.31092851,130.292786,24.431,57699.275,-47275.901,2,5030,23,29
6088,33.31092929,130.2927898,24.432,57699.508,-47274.929,2,5030,23,29
6089,33.3109298,130.2927936,24.436,57699.66,-47273.941,2,5030,23,29
6090,33.31093004,130.2927975,24.439,57699.729,-47272.944,2,5030,23,29
6091,33.31093001,130.2928014,24.445,57699.715,-47271.944,2,5030,23,29
6092,33.31092971,130.2928052,24.448,57699.618,-47270.949,2,5030,23,29
6093,33.31092914,130.292809,24.442,57699.438,-47269.966,2,5030,23,29
6094,33.31092831,130.2928128,24.436,57699.177,-47269.001,2,5030,23,29
6095,33.31092722,130.2928164,24.431,57698.837,-47268.061,2,5030,23,29
6096,33.31092588,130.29282,24.426,57698.419,-47267.152,2,5030,23,29
6097,33.3109243,130.2928234,24.423,57697.928,-47266.282,2,5030,23,29
6098,33.31092248,130.2928266,24.425,57697.366,-47265.455,2,5030,23,29
6099,33.31092047,130.2928296,24.421,57696.742,-47264.674,2,5030,23,29
6100,33.31091831,130.2928325,24.419,57696.071,-47263.933,2,5030,23,29
6101,33.31091602,130.2928353,24.415,57695.365,-47263.224,2,5030,23,29
6102,33.31091367,130.2928379,24.412,57694.637,-47262.539,2,5030,23,29
6103,33.31091128,130.2928405,24.409,57693.898,-47261.866,2,5030,23,29
6104,33.31090888,130.2928432,24.406,57693.155,-47261.196,2,5030,23,29
6105,33.31090649,130.2928458,24.402,57692.413,-47260.526,2,5030,23,29
6106,33.31090409,130.2928484,24.399,57691.671,-47259.855,2,5030,23,29
6107,33.31090169,130.292851,24.396,57690.928,-47259.185,2,5030,23,29
6108,33.31089929,130.2928536,24.393,57690.186,-47258.515,2,5030,23,29
6109,33.31089689,130.2928562,24.391,57689.444,-47257.845,2,5030,23,29
6110,33.31089449,130.2928588,24.388,57688.701,-47257.175,2,5030,23,29
6111,33.31089209,130.2928614,24.386,57687.959,-47256.505,2,5030,23,29
6112,33.31088969,130.292864,24.383,57687.217,-47255.835,2,5030,23,29
6113,33.31088729,130.2928667,24.381,57686.474,-47255.165,2,5030,23,29
6114,33.3108849,130.2928693,24.378,57685.732,-47254.495,2,5030,23,29
6115,33.3108825,130.2928719,24.376,57684.99,-47253.825,2,5030,23,29
6116,33.3108801,130.2928745,24.373,57684.247,-47253.155,2,5030,23,29
6117,33.3108777,130.2928771,24.371,57683.505,-47252.485,2,5030,23,29
6118,33.3108753,130.2928797,24.368,57682.763,-47251.815,2,5030,23,29
6119,33.3108729,130.2928823,24.366,57682.02,-47251.145,2,5030,23,29
6120,33.3108705,130.2928849,24.363,57681.278,-47250.475,2,5030,23,29
6121,33.3108681,130.2928875,24.36,57680.536,-47249.805,2,5030,23,29
6122,33.31086571,130.2928901,24.356,57679.794,-47249.135,2,5030,23,29
6123,33.31086331,130.2928928,24.353,57679.051,-47248.465,2,5030,23,29
6124,33.31086091,130.2928954,24.35,57678.309,-47247.795,2,5030,23,29
6125,33.31085851,130.292898,24.346,57677.567,-47247.125,2,5030,23,29
6126,33.31085611,130.2929006,24.343,57676.824,-47246.455,2,5030,23,29
6127,33.31085371,130.2929032,24.34,57676.082,-47245.784,2,5030,23,29
6128,33.31085131,130.2929058,24.336,57675.34,-47245.114,2,5030,23,29
6129,33.31084891,130.2929084,24.333,57674.597,-47244.444,2,5030,23,29
6130,33.31084651,130.292911,24.33,57673.855,-47243.774,2,5030,23,29
6131,33.31084412,130.2929136,24.326,57673.113,-47243.104,2,5030,23,29
6132,33.31084171,130.2929163,24.323,57672.37,-47242.434,2,5030,23,29
6133,33.31083932,130.2929189,24.32,57671.628,-47241.764,2,5030,23,29
6134,33.3108305,130.2929069,24.288,57668.927,-47244.868,2,5030,23,29
6135,33.31083086,130.2929065,24.288,57669.037,-47244.966,2,5030,23,29
6136,33.31083327,130.2929039,24.292,57669.785,-47245.63,2,5030,23,29
6137,33.31083569,130.2929013,24.296,57670.532,-47246.295,2,5030,23,29
6138,33.3108381,130.2928987,24.3,57671.279,-47246.959,2,5030,23,29
6139,33.31084052,130.2928961,24.304,57672.027,-47247.624,2,5030,23,29
6140,33.31084293,130.2928936,24.308,57672.774,-47248.288,2,5030,23,29
6141,33.31084535,130.292891,24.311,57673.521,-47248.953,2,5030,23,29
6142,33.31084776,130.2928884,24.315,57674.269,-47249.617,2,5030,23,29
6143,33.31085018,130.2928858,24.319,57675.016,-47250.282,2,5030,23,29
6144,33.31085259,130.2928832,24.322,57675.763,-47250.946,2,5030,23,29
6145,33.31085501,130.2928806,24.325,57676.51,-47251.611,2,5030,23,29
6146,33.31085742,130.292878,24.327,57677.258,-47252.275,2,5030,23,29
6147,33.31085984,130.2928754,24.33,57678.005,-47252.94,2,5030,23,29
6148,33.31086225,130.2928728,24.333,57678.752,-47253.604,2,5030,23,29
6149,33.31086467,130.2928703,24.335,57679.5,-47254.269,2,5030,23,29
6150,33.31086708,130.2928677,24.337,57680.247,-47254.933,2,5030,23,29
6151,33.3108695,130.2928651,24.34,57680.994,-47255.598,2,5030,23,29
6152,33.31087192,130.2928625,24.342,57681.742,-47256.262,2,5030,23,29
6153,33.31087433,130.2928599,24.344,57682.489,-47256.927,2,5030,23,29
6154,33.31087674,130.2928573,24.346,57683.236,-47257.591,2,5030,23,29
6155,33.31087916,130.2928547,24.349,57683.983,-47258.256,2,5030,23,29
6156,33.31088158,130.2928521,24.351,57684.731,-47258.92,2,5030,23,29
6157,33.31088399,130.2928495,24.353,57685.478,-47259.585,2,5030,23,29
6158,33.3108864,130.292847,24.355,57686.225,-47260.249,2,5030,23,29
6159,33.31088882,130.2928444,24.357,57686.973,-47260.914,2,5030,23,29
6160,33.31089124,130.2928418,24.36,57687.72,-47261.578,2,5030,23,29
6161,33.31089365,130.2928392,24.362,57688.467,-47262.242,2,5030,23,29
6162,33.31089607,130.2928366,24.365,57689.215,-47262.907,2,5030,23,29
6163,33.31089847,130.292834,24.367,57689.96,-47263.573,2,5030,23,29
6164,33.31090086,130.2928314,24.37,57690.697,-47264.25,2,5030,23,29
6165,33.31090317,130.2928287,24.372,57691.414,-47264.946,2,5030,23,29
6166,33.31090539,130.2928258,24.377,57692.102,-47265.672,2,5030,23,29
6167,33.31090748,130.2928229,24.384,57692.749,-47266.434,2,5030,23,29
6168,33.31090939,130.2928197,24.39,57693.342,-47267.239,2,5030,23,29
6169,33.31091108,130.2928164,24.397,57693.865,-47268.091,2,5030,23,29
6170,33.31091249,130.2928129,24.405,57694.304,-47268.989,2,5030,23,29
6171,33.31091357,130.2928093,24.412,57694.643,-47269.929,2,5030,23,29
6172,33.31091432,130.2928055,24.418,57694.876,-47270.901,2,5030,23,29
6173,33.3109147,130.2928017,24.421,57695,-47271.893,2,5030,23,29
6174,33.31091473,130.2927978,24.422,57695.013,-47272.892,2,5030,23,29
6175,33.31091439,130.2927939,24.422,57694.914,-47273.887,2,5030,23,29
6176,33.3109137,130.2927902,24.425,57694.707,-47274.865,2,5030,23,29
6177,33.31091267,130.2927865,24.429,57694.392,-47275.813,2,5030,23,29
6178,33.31091131,130.292783,24.435,57693.978,-47276.723,2,5030,23,29
6179,33.31090968,130.2927796,24.441,57693.481,-47277.591,2,5030,23,29
6180,33.31090784,130.2927764,24.447,57692.917,-47278.416,2,5030,23,29
6181,33.31090583,130.2927734,24.454,57692.302,-47279.204,2,5030,23,29
6182,33.31090369,130.2927705,24.461,57691.648,-47279.96,2,5030,23,29
6183,33.31090147,130.2927676,24.464,57690.967,-47280.693,2,5030,23,29
6184,33.3108992,130.2927649,24.467,57690.27,-47281.411,2,5030,23,29
6185,33.31089691,130.2927621,24.469,57689.569,-47282.123,2,5030,23,29
6186,33.31089462,130.2927594,24.471,57688.867,-47282.836,2,5030,23,29
6187,33.31089233,130.2927566,24.474,57688.165,-47283.548,2,5030,23,29
6188,33.31089004,130.2927539,24.476,57687.464,-47284.26,2,5030,23,29
6189,33.31088775,130.2927511,24.478,57686.762,-47284.973,2,5030,23,29
6190,33.31088546,130.2927484,24.481,57686.06,-47285.685,2,5030,23,29
6191,33.3106612,130.2931151,24.008,57616.509,-47191.396,2,5030,23,29
6192,33.31066043,130.293116,24.006,57616.269,-47191.169,2,5030,23,29
6193,33.31065808,130.2931187,23.999,57615.543,-47190.481,2,5030,23,29
